업종명,인허가일자,업소명,소재지(도로명),소재지(지번),업태명,데이터기준일
일반음식점,1999-07-19,큰손쌈밥식당,대전광역시 대덕구 덕암북로104번길 11 (덕암동),대전광역시 대덕구 덕암동 26-2 ,한식,2024-05-20
일반음식점,1999-07-24,쎄시봉식당,"대전광역시 대덕구 비래서로 45 (비래동,,12)","대전광역시 대덕구 비래동 140-10 ,12 ",호프/통닭,2024-05-20
일반음식점,1999-08-05,청담포차,대전광역시 대덕구 중리남로 31-1 (중리동),대전광역시 대덕구 중리동 197-7 ,기타,2024-05-20
일반음식점,1999-08-06,엔엠푸드시스템,"대전광역시 대덕구 대덕대로1448번길 117, 1층 (목상동)",대전광역시 대덕구 목상동 866-10 (1층) ,한식,2024-05-20
일반음식점,1999-08-18,오리사랑,대전광역시 대덕구 계족산로81번길 39 (송촌동),대전광역시 대덕구 송촌동 465-7 ,한식,2024-05-20
일반음식점,1999-08-24,삼씨네겹살이,대전광역시 대덕구 송촌북로12번길 34 (송촌동),대전광역시 대덕구 송촌동 472-2 ,한식,2024-05-20
일반음식점,1999-08-28,보성식당,대전광역시 대덕구 석봉로37번길 60-7 (석봉동),대전광역시 대덕구 석봉동 411-7 ,한식,2024-05-20
일반음식점,1999-08-31,노랑물고기,"대전광역시 대덕구 송촌북로16번길 24, 1층 (송촌동)",대전광역시 대덕구 송촌동 466-1 (1층) ,한식,2024-05-20
일반음식점,1999-09-01,모루,대전광역시 대덕구 송촌북로20번길 34 (송촌동),대전광역시 대덕구 송촌동 456-5 ,한식,2024-05-20
일반음식점,1999-09-09,을미기식당,"대전광역시 대덕구 대덕대로1454번길 94, 1층 (목상동)",대전광역시 대덕구 목상동 866-1 (1층) ,한식,2024-05-20
일반음식점,1999-09-14,하나도시락식당,대전광역시 대덕구 홍도로 101 (중리동),대전광역시 대덕구 중리동 243-37 ,한식,2024-05-20
일반음식점,1999-09-14,식당이야기,대전광역시 대덕구 중리로 53 (중리동),대전광역시 대덕구 중리동 384-4 ,한식,2024-05-20
일반음식점,1999-09-22,두놈포차,대전광역시 대덕구 송촌북로20번길 27-5 (송촌동),대전광역시 대덕구 송촌동 454-8 ,기타,2024-05-20
일반음식점,1999-10-01,전주식당,대전광역시 대덕구 계족산로5번길 107 (법동),대전광역시 대덕구 법동 202-6 ,한식,2024-05-20
일반음식점,1999-10-05,종로맥가,"대전광역시 대덕구 송촌북로20번길 27, 1층 (송촌동)",대전광역시 대덕구 송촌동 454-9 (1층) ,정종/대포집/소주방,2024-05-20
일반음식점,1999-10-12,전설의불닭,대전광역시 대덕구 대청로64번길 60 (신탄진동),대전광역시 대덕구 신탄진동 20-7 ,한식,2024-05-20
일반음식점,1999-10-12,전반장생갈비,대전광역시 대덕구 송촌북로12번길 37 (송촌동),대전광역시 대덕구 송촌동 465-12 ,한식,2024-05-20
일반음식점,1999-10-21,맥시칸치킨 비래점,"대전광역시 대덕구 우암로 427, 1층 (비래동)",대전광역시 대덕구 비래동 146-32 (1층) ,호프/통닭,2024-05-20
일반음식점,1999-10-22,소담집,"대전광역시 대덕구 송촌북로20번길 27-11, 1층 (송촌동)",대전광역시 대덕구 송촌동 454-6 (1층) ,한식,2024-05-20
일반음식점,1999-10-28,부라더비어,"대전광역시 대덕구 송촌북로16번길 26, 1층 (송촌동)",대전광역시 대덕구 송촌동 466-2 (1층) ,한식,2024-05-20
일반음식점,1999-10-29,롱다리치킨,"대전광역시 대덕구 대화로 37, 1층 (대화동)",대전광역시 대덕구 대화동 37-10 (1층) ,통닭(치킨),2024-05-20
일반음식점,1999-11-04,나들목식당,대전광역시 대덕구 신탄진로 211 (신대동),대전광역시 대덕구 신대동 216-8 ,한식,2024-05-20
일반음식점,1999-11-06,치킨플러스 대전중리점,대전광역시 대덕구 송촌북로15번길 8 (중리동),대전광역시 대덕구 중리동 497-8 ,호프/통닭,2024-05-20
일반음식점,1999-11-06,돼지꿈돌구이,대전광역시 대덕구 오정로78번길 52 (오정동),대전광역시 대덕구 오정동 102-11 ,한식,2024-05-20
일반음식점,1999-11-10,황실오리,"대전광역시 대덕구 중리로 30 (중리동,(1층))",대전광역시 대덕구 중리동 160-8 (1층) ,한식,2024-05-20
일반음식점,1999-11-13,비터스앤피트,"대전광역시 대덕구 송촌북로16번길 42, 1층 (송촌동)",대전광역시 대덕구 송촌동 465-3 (1층) ,호프/통닭,2024-05-20
일반음식점,1999-11-15,오가네대구왕뽈떼기,대전광역시 대덕구 중리북로 12 (법동),대전광역시 대덕구 법동 287-6 ,한식,2024-05-20
일반음식점,1999-11-17,실내포장마차식당,대전광역시 대덕구 비래동로15번길 15 (비래동),대전광역시 대덕구 비래동 126-4 ,한식,2024-05-20
일반음식점,1999-11-17,5.5닭갈비,"대전광역시 대덕구 송촌북로20번길 27-19, 1층 (송촌동)",대전광역시 대덕구 송촌동 454-3 (1층) ,한식,2024-05-20
일반음식점,1999-11-20,연탄구이,대전광역시 대덕구 한남로88번길 6 (오정동),대전광역시 대덕구 오정동 445-14 ,경양식,2024-05-20
일반음식점,1999-11-24,특별히각별히식당,대전광역시 대덕구 비래서로 49 (비래동),대전광역시 대덕구 비래동 141-3 ,한식,2024-05-20
일반음식점,1999-11-26,도로시,대전광역시 대덕구 송촌북로 24 (송촌동),대전광역시 대덕구 송촌동 451-11 ,기타,2024-05-20
일반음식점,1999-12-02,처갓집양념치킨송촌2점,대전광역시 대덕구 동춘당로54번길 40-6 (송촌동),대전광역시 대덕구 송촌동 497-2 ,호프/통닭,2024-05-20
일반음식점,1999-12-02,홍도식당,"대전광역시 대덕구 신탄진동로7번길 9, 1층 (신탄진동)",대전광역시 대덕구 신탄진동 152-11 1층 ,호프/통닭,2024-05-20
일반음식점,1999-12-03,밤빛,"대전광역시 대덕구 송촌북로12번길 33, 1층 (송촌동)",대전광역시 대덕구 송촌동 466-6 (1층) ,호프/통닭,2024-05-20
일반음식점,1999-12-03,비너스,"대전광역시 대덕구 한밭대로1149번길 12, 1층 (중리동)",대전광역시 대덕구 중리동 206-10 (1층) ,까페,2024-05-20
일반음식점,1999-12-14,달빛강,"대전광역시 대덕구 송촌북로20번길 9, 1층 (송촌동)",대전광역시 대덕구 송촌동 452-9 (1층) ,한식,2024-05-20
일반음식점,1999-12-14,꽁술,대전광역시 대덕구 송촌북로12번길 48 (송촌동),대전광역시 대덕구 송촌동 474-2 ,한식,2024-05-20
일반음식점,1999-12-20,왔다쌈대패,"대전광역시 대덕구 홍도로 108, 1층 (중리동)",대전광역시 대덕구 중리동 245-9 (1층) ,한식,2024-05-20
일반음식점,1999-12-23,소가네돈가네,"대전광역시 대덕구 동춘당로44번길 29, 1층 (송촌동)",대전광역시 대덕구 송촌동 499-4 (1층) ,한식,2024-05-20
일반음식점,1999-12-24,깽노우마이텐,"대전광역시 대덕구 계족산로17번길 113, 1층 (법동)",대전광역시 대덕구 법동 199-3 (1층) ,호프/통닭,2024-05-20
일반음식점,1999-12-24,풍자정,"대전광역시 대덕구 중리동로17번길 43, 1층 (중리동)",대전광역시 대덕구 중리동 201-1 (1층) ,호프/통닭,2024-05-20
일반음식점,1999-12-29,까투리식당,대전광역시 대덕구 중리남로 45 (중리동),대전광역시 대덕구 중리동 207-2 ,한식,2024-05-20
일반음식점,2000-08-16,불닭발동대문엽기떡볶이대덕점,대전광역시 대덕구 송촌북로12번길 41 (송촌동),대전광역시 대덕구 송촌동 465-11 ,분식,2024-05-20
일반음식점,2000-11-03,풍천민물장어,대전광역시 대덕구 대덕대로1454번길 19-20 (목상동),대전광역시 대덕구 목상동 151-7 ,한식,2024-05-20
일반음식점,2000-04-18,성호식당,"대전광역시 대덕구 오정로51번길 16, 1층 (오정동)",대전광역시 대덕구 오정동 337-6 (1층) ,한식,2024-05-20
일반음식점,2000-10-27,선양갈비,"대전광역시 대덕구 송촌북로4번길 41-19, 1층 (송촌동)",대전광역시 대덕구 송촌동 473-3 (1층) ,한식,2024-05-20
일반음식점,2000-06-28,허가네,"대전광역시 대덕구 송촌북로4번길 35-14, 1층 (송촌동)",대전광역시 대덕구 송촌동 473-13 (1층) ,한식,2024-05-20
일반음식점,2000-06-23,맘스터치송촌점,"대전광역시 대덕구 계족산로81번길 59-9, 1층 (송촌동)",대전광역시 대덕구 송촌동 457-3 (1층) ,통닭(치킨),2024-05-20
일반음식점,2000-08-23,얌샘김밥신탄진점,"대전광역시 대덕구 신탄진로 802 (신탄진동,(1층))",대전광역시 대덕구 신탄진동 143-16 (1층) ,한식,2024-05-20
일반음식점,2000-11-02,교촌치킨송촌1호점,"대전광역시 대덕구 송촌북로20번길 27-17, 1층 (송촌동)",대전광역시 대덕구 송촌동 454-4 (1층) ,호프/통닭,2024-05-20
일반음식점,2000-01-06,태평양횟집,대전광역시 대덕구 비래동로 21 (비래동),대전광역시 대덕구 비래동 127-13 ,한식,2024-05-20
일반음식점,2000-01-29,한영식당송촌점,대전광역시 대덕구 송촌북로12번길 42 (송촌동),대전광역시 대덕구 송촌동 473-2 ,한식,2024-05-20
일반음식점,2000-02-15,이가촌,대전광역시 대덕구 신탄진북로32번길 7-6 (신탄진동),대전광역시 대덕구 신탄진동 17-10 ,한식,2024-05-20
일반음식점,2000-02-15,다사랑치킨송촌점,대전광역시 대덕구 송촌북로16번길 8 (송촌동),대전광역시 대덕구 송촌동 467-3 ,호프/통닭,2024-05-20
일반음식점,2000-02-25,한마음실내마차,"대전광역시 대덕구 비래동로32번길 3, 1층 (비래동)",대전광역시 대덕구 비래동 137-22 (1층) ,기타,2024-05-20
일반음식점,2000-03-09,대패나라,"대전광역시 대덕구 계족산로5번길 101, 1층 (법동)",대전광역시 대덕구 법동 202-8 (1층) ,한식,2024-05-20
일반음식점,2000-03-14,빨간기와집,"대전광역시 대덕구 회덕로33번길 140, 1층 (신대동)",대전광역시 대덕구 신대동 411-2 (1층) ,한식,2024-05-20
일반음식점,2000-03-15,제주똥도야지식당,"대전광역시 대덕구 신탄진로232번길 24 (와동,368-1)",대전광역시 대덕구 와동 367-1 368-1 ,한식,2024-05-20
일반음식점,2000-03-24,오감만족,"대전광역시 대덕구 송촌북로16번길 37, 1층 (송촌동)",대전광역시 대덕구 송촌동 456-14 (1층) ,한식,2024-05-20
일반음식점,2000-03-25,바다장어산꼼장어,"대전광역시 대덕구 중리동로3번길 8-26, 1층 (중리동)",대전광역시 대덕구 중리동 193-1 1층 ,한식,2024-05-20
일반음식점,2000-04-01,울트라돈가스와치킨,"대전광역시 대덕구 중리남로 11, 1층 (중리동)",대전광역시 대덕구 중리동 182-5 (1층) ,한식,2024-05-20
일반음식점,2000-04-01,뉴욕야시장송촌점,"대전광역시 대덕구 송촌북로16번길 29, 1층 (송촌동)",대전광역시 대덕구 송촌동 456-17 (1층) ,한식,2024-05-20
일반음식점,2000-04-06,선비족발순대,대전광역시 대덕구 계족산로36번길 55 (송촌동),대전광역시 대덕구 송촌동 483-13 ,한식,2024-05-20
일반음식점,2000-04-15,대원삼겹살,"대전광역시 대덕구 송촌북로20번길 27-8, 1층 (송촌동)",대전광역시 대덕구 송촌동 457-1 (1층) ,한식,2024-05-20
일반음식점,2000-04-15,가정가든식당,대전광역시 대덕구 대전로1397번길 28 (읍내동),대전광역시 대덕구 읍내동 211-1 ,한식,2024-05-20
일반음식점,2000-04-25,김이박부대찌개,"대전광역시 대덕구 대덕대로1458번길 16, 1층 (목상동)",대전광역시 대덕구 목상동 149-6 (1층) ,한식,2024-05-20
일반음식점,2000-04-25,피자스쿨대전중리점,대전광역시 대덕구 홍도로 109 (중리동),대전광역시 대덕구 중리동 243-26 ,기타,2024-05-20
일반음식점,2000-04-27,은미네식당,"대전광역시 대덕구 송촌북로4번길 47-3, 1층 (송촌동)",대전광역시 대덕구 송촌동 474-8 (1층) ,한식,2024-05-20
일반음식점,2000-04-28,오손도손식당,대전광역시 대덕구 석봉로 40 (석봉동),대전광역시 대덕구 석봉동 185-1 ,한식,2024-05-20
일반음식점,2000-05-04,신오정고기마을,대전광역시 대덕구 오정로63번길 31 (오정동),대전광역시 대덕구 오정동 336-18 ,한식,2024-05-20
일반음식점,2000-05-12,원숯불닭갈비,대전광역시 대덕구 한남로88번길 14 (오정동),대전광역시 대덕구 오정동 445-18 ,한식,2024-05-20
일반음식점,2000-05-16,유가네식당,"대전광역시 대덕구 석봉로58번길 74, 1층 (석봉동)",대전광역시 대덕구 석봉동 321-11 (1층) ,한식,2024-05-20
일반음식점,2000-05-17,1일1병,대전광역시 대덕구 송촌북로16번길 23 (송촌동),대전광역시 대덕구 송촌동 456-19 ,기타,2024-05-20
일반음식점,2000-05-23,카스타운식당,"대전광역시 대덕구 중리로 22, 2층 (중리동)",대전광역시 대덕구 중리동 165-26 (2층) ,호프/통닭,2024-05-20
일반음식점,2000-05-23,남원추어탕식당,"대전광역시 대덕구 석봉로37번길 46-13, 1층 (석봉동)",대전광역시 대덕구 석봉동 417-15 1층 ,한식,2024-05-20
일반음식점,2000-05-23,토담숯돌구이식당,대전광역시 대덕구 신탄진동로47번길 84 (신탄진동),대전광역시 대덕구 신탄진동 126-11 ,한식,2024-05-20
일반음식점,2000-05-23,비에이치씨(BHC)송촌점,대전광역시 대덕구 동춘당로54번길 38 (송촌동),대전광역시 대덕구 송촌동 497-1 ,호프/통닭,2024-05-20
일반음식점,2000-05-25,김밥천국식당,대전광역시 대덕구 중리로 68 (중리동),대전광역시 대덕구 중리동 368-26 ,한식,2024-05-20
일반음식점,2000-06-03,본스치킨 신탄점,대전광역시 대덕구 덕암북로 37 (석봉동),대전광역시 대덕구 석봉동 314-1 ,한식,2024-05-20
일반음식점,2000-06-08,하나정육식당,대전광역시 대덕구 석봉로37번길 52-16 (석봉동),대전광역시 대덕구 석봉동 415-28 ,한식,2024-05-20
일반음식점,2000-06-09,부민세숫대야냉면,대전광역시 대덕구 송촌북로4번길 47 (송촌동),대전광역시 대덕구 송촌동 474-9 ,한식,2024-05-20
일반음식점,2000-06-12,꼬꾸마시식당,"대전광역시 대덕구 대덕대로1470번길 4, 1층 (목상동)",대전광역시 대덕구 목상동 148-8 (1층) ,한식,2024-05-20
일반음식점,2000-06-28,공백,대전광역시 대덕구 대전로1177번길 19 (오정동),대전광역시 대덕구 오정동 64-1 ,한식,2024-05-20
일반음식점,2000-07-11,지코바치킨식당,"대전광역시 대덕구 우암로 462, 1층 (비래동)","대전광역시 대덕구 비래동 131-18 ,1층 ",호프/통닭,2024-05-20
일반음식점,2000-07-15,춘세흑돼지,대전광역시 대덕구 중리로 46 (중리동),대전광역시 대덕구 중리동 385-25 ,한식,2024-05-20
일반음식점,2000-07-15,라송,"대전광역시 대덕구 계족산로5번안길 35, 1층 (법동)",대전광역시 대덕구 법동 193-4 (1층) ,기타,2024-05-20
일반음식점,2000-07-19,옥수네숯불닭갈비,"대전광역시 대덕구 송촌북로5번길 10-15, 1층 (중리동)",대전광역시 대덕구 중리동 499-3 (1층) ,한식,2024-05-20
일반음식점,2000-08-05,오정식당,대전광역시 대덕구 한밭대로989번길 12 (오정동),대전광역시 대덕구 오정동 58-1 ,한식,2024-05-20
일반음식점,2000-08-05,왕실전골칼국수식당,대전광역시 대덕구 계족산로36번길 67 (송촌동),대전광역시 대덕구 송촌동 482-1 ,한식,2024-05-20
일반음식점,2000-08-12,엄마족발순대식당,"대전광역시 대덕구 중리로76번길 19, 1층 (중리동)",대전광역시 대덕구 중리동 370-19 1층 ,한식,2024-05-20
